Connections,Num Followers,Internacional,lenght headline,Headline en Esp?,Tiene Summary?,calidad longitud,Calidad Headline,_ID,Tiene Projects?,Tiene Certif?,tiene Courses?,Tiene Volunteer?,Tiene Lastest Exp?,Cluster connections,Categoría School Name,Categoría Degree
436,441,0,177,0,1,1,1,287,0,1,0,0,1,3,1,3
1009,1012,0,28,1,1,0,1,463,0,1,0,1,1,6,1,3
3510,3613,0,39,1,1,0,1,701,0,0,0,0,1,7,1,3
553,554,0,32,1,0,0,1,794,0,0,0,0,1,3,1,3
661,689,0,15,1,1,0,1,860,0,0,0,0,1,4,1,3
679,684,0,45,1,1,0,1,890,0,0,0,0,1,4,1,3
934,983,0,58,1,0,0,1,1065,0,1,0,0,1,5,1,3
624,626,0,20,1,1,0,1,407,0,0,0,0,1,4,1,3
860,868,0,25,1,0,0,1,486,0,0,0,0,1,5,1,3
1016,1072,0,207,0,1,1,1,510,0,1,0,0,1,6,1,3
311,311,0,213,0,1,1,1,602,0,1,0,1,1,2,1,3
323,313,0,55,1,1,0,1,613,0,0,0,0,1,2,1,3
2883,3358,0,51,1,1,0,1,704,0,1,0,1,1,7,1,3
1279,1296,0,78,1,1,0,1,970,0,0,0,0,1,7,1,3
345,573,0,118,0,1,1,1,842,0,1,0,0,1,2,1,3
1376,1377,0,90,1,1,0,1,1009,0,1,0,1,1,7,1,3
352,355,0,116,0,1,1,1,1205,0,0,0,0,1,2,1,3
438,438,0,31,1,1,0,1,1217,0,1,0,0,1,3,1,3
339,345,0,66,1,1,0,1,1225,0,0,0,0,1,2,1,3
1353,1369,0,68,1,0,0,1,1303,0,0,0,0,1,7,1,3
1471,1473,0,171,0,1,1,1,1311,0,0,0,0,1,7,1,3
1279,1299,0,23,1,0,0,1,1317,0,1,0,0,1,7,1,3
2062,2145,0,55,1,1,0,1,1387,0,1,0,0,1,7,1,3
431,430,0,90,1,1,0,1,1456,0,0,0,0,1,3,1,3
421,421,0,65,1,1,0,1,1460,0,1,0,1,1,3,1,3
433,436,0,9,1,1,0,1,1514,0,1,0,1,1,3,1,3
581,698,0,39,1,1,0,1,1566,0,1,0,0,1,3,1,3
593,603,0,31,1,1,0,1,1567,0,1,0,0,1,3,1,3
557,585,0,83,1,1,0,1,1600,0,1,0,0,1,3,1,3
561,577,0,63,1,1,0,1,1621,0,1,0,1,1,3,1,3
612,620,0,62,1,1,0,1,1622,0,1,0,1,1,4,1,3
392,396,0,76,1,0,0,1,1698,0,1,0,0,1,2,1,3
391,389,0,62,1,1,0,1,1712,0,1,0,0,1,2,1,3
386,385,0,19,1,0,0,1,1739,0,1,0,0,1,2,1,3
734,760,0,103,0,0,1,1,1820,0,1,0,0,1,4,1,3
1910,1950,0,136,0,1,1,1,1908,0,1,0,1,1,7,1,3
1491,1532,0,52,1,0,0,1,1928,0,1,0,1,1,7,1,3
447,517,0,32,1,1,0,1,1993,0,1,0,0,1,3,1,3
469,482,0,42,1,1,0,1,2018,0,0,0,0,1,3,1,3
491,488,0,105,0,0,1,1,2031,0,0,0,1,1,3,1,3
472,478,0,35,1,0,0,1,2038,0,0,0,0,1,3,1,3
467,468,0,3,1,0,0,1,2113,0,0,0,0,1,3,1,3
440,486,0,120,0,0,1,1,2127,0,0,0,0,1,3,1,3
553,553,0,48,1,1,0,1,2157,0,1,0,0,1,3,1,3
524,530,0,63,1,1,0,1,2197,0,1,0,1,1,3,1,3
1846,1966,0,97,1,1,0,1,2266,0,1,0,0,1,7,1,3
345,350,0,46,1,1,0,1,2334,0,1,0,0,1,2,1,3
730,727,0,44,1,0,0,1,2369,0,1,0,0,1,4,1,3
703,702,0,43,1,1,0,1,2398,0,1,0,0,1,4,1,3
703,702,0,43,1,1,0,1,2407,0,1,0,0,1,4,1,3
709,720,0,107,0,1,1,1,2423,0,1,0,0,1,4,1,3
337,338,0,21,1,1,0,1,2446,0,0,0,0,1,2,1,3
322,329,0,69,1,0,0,1,2482,0,0,0,0,1,2,1,3
324,326,0,60,1,1,0,1,2497,0,1,0,0,1,2,1,3
373,375,0,38,1,0,0,1,2515,0,0,0,1,1,2,1,3
483,485,0,24,1,1,0,1,2606,0,1,0,0,1,3,1,3
848,879,0,16,1,0,0,1,2720,0,0,0,1,1,5,1,3
603,676,0,24,1,1,0,1,2756,0,1,0,0,1,4,1,3
435,434,0,39,1,0,0,1,2786,0,1,0,0,1,3,1,3
637,638,0,26,1,0,0,1,368,0,1,1,0,1,4,1,3
786,821,0,18,1,0,0,1,546,0,1,1,1,1,4,1,3
435,436,0,25,1,1,0,1,297,0,1,1,1,1,3,1,3
3025,3027,0,77,1,1,0,1,720,0,1,1,1,1,7,1,3
827,874,0,14,1,1,0,1,519,0,0,1,0,1,5,1,3
836,842,0,173,0,1,1,1,524,0,1,1,1,1,5,1,3
342,350,0,16,1,1,0,1,1215,0,0,1,0,1,2,1,3
1235,1254,0,17,1,1,0,1,1341,0,1,1,1,1,7,1,3
2130,2126,0,74,1,1,0,1,1391,0,1,1,0,1,7,1,3
1973,1953,0,34,1,1,0,1,1436,0,0,1,1,1,7,1,3
418,426,0,33,1,0,0,1,1448,0,1,1,0,1,3,1,3
403,409,0,33,1,1,0,1,1679,0,0,1,0,1,3,1,3
804,813,0,76,1,1,0,1,1761,0,1,1,0,1,5,1,3
1282,1278,0,82,1,1,0,1,2833,0,1,1,0,1,7,1,3
337,337,1,72,1,1,0,1,600,0,1,0,1,1,2,1,3
896,898,1,12,1,1,0,1,466,0,1,1,0,1,5,1,3
2297,5222,1,66,1,1,0,1,683,0,1,0,1,1,7,1,3
546,546,1,25,1,0,0,1,806,0,0,0,0,1,3,1,3
910,908,1,15,1,1,0,1,454,0,0,0,0,1,5,1,3
4915,5172,1,16,1,1,0,1,670,0,1,0,0,1,7,1,3
375,375,1,93,1,1,0,1,71,0,1,0,1,1,2,1,3
892,897,1,34,1,1,0,1,496,0,0,1,0,1,5,1,3
710,713,1,18,1,0,0,1,879,0,0,0,0,1,4,1,3
355,357,1,63,1,0,0,1,1196,0,0,1,0,1,2,1,3
613,614,1,16,1,1,0,1,1560,0,0,0,0,1,4,1,3
763,766,1,195,0,1,1,1,1805,0,0,0,0,1,4,1,3
480,516,1,51,1,1,0,1,2246,0,1,1,0,1,3,1,3
382,383,0,20,1,1,0,1,59,0,0,0,0,0,2,1,3
991,991,0,120,0,1,1,1,1063,0,0,0,1,0,5,1,3
927,933,0,3,1,0,0,1,1107,0,0,0,0,0,5,1,3
526,577,0,55,1,1,0,1,1624,0,1,0,0,0,3,1,3
501,511,0,108,0,1,1,1,1974,0,0,1,0,0,3,1,3
809,808,0,13,1,0,0,1,2319,0,0,1,0,0,5,1,3
734,734,0,194,0,1,1,1,2368,0,0,0,0,0,4,1,3
331,331,0,42,1,1,0,1,2480,0,1,0,1,0,2,1,3
340,340,0,152,0,1,1,1,2502,0,0,0,0,0,2,1,3
3619,4088,0,208,0,1,1,1,674,1,1,1,1,1,7,1,3
542,549,1,61,1,1,0,1,799,1,0,0,0,1,3,1,3
635,637,0,153,0,1,1,1,386,1,1,0,0,1,4,1,3
1033,1070,1,48,1,1,0,1,452,1,1,1,0,1,6,1,3
1329,1374,0,59,1,1,0,1,1283,1,1,1,0,1,7,1,3
500,523,0,32,1,1,0,1,2186,1,1,1,1,0,3,1,3
435,434,0,39,1,0,0,1,2318,1,1,0,0,1,3,1,3
714,716,0,60,1,1,0,1,2414,1,0,1,0,1,4,1,3
1071,1086,1,115,1,1,1,2,164,0,1,0,0,1,6,1,3
629,652,0,213,1,0,1,2,941,1,1,1,0,1,4,1,3
441,442,0,103,1,1,1,2,299,1,1,0,0,1,3,1,3
541,542,0,168,1,1,1,2,836,0,1,0,1,1,3,1,3
866,934,0,137,1,1,1,2,1114,0,1,0,1,1,5,1,3
12567,13674,0,209,1,1,1,2,13,0,1,0,0,1,7,1,3
1013,1013,0,165,1,0,1,2,227,0,1,0,0,1,6,1,3
823,848,0,190,1,1,1,2,506,0,1,0,1,1,5,1,3
339,341,0,124,1,1,1,2,555,0,0,0,1,0,2,1,3
325,346,0,190,1,1,1,2,1234,0,1,0,0,1,2,1,3
1276,1271,0,148,1,1,1,2,1332,0,0,1,1,0,7,1,3
2393,2479,0,100,1,1,1,2,1357,0,1,0,0,1,7,1,3
2095,2113,1,114,1,1,1,2,1399,0,1,0,1,0,7,1,3
575,583,0,141,1,0,1,2,1611,0,0,0,0,0,3,1,3
607,607,0,171,1,1,1,2,1615,1,1,0,0,1,4,1,3
394,397,0,133,1,1,1,2,1699,0,1,0,0,1,2,1,3
1002,999,0,119,1,1,1,2,1751,0,1,0,1,1,6,1,3
1437,1873,0,109,1,1,1,2,1860,0,1,0,1,1,7,1,3
1743,1748,0,117,1,1,1,2,1880,0,1,1,0,1,7,1,3
1437,1873,0,109,1,1,1,2,1911,0,1,0,1,1,7,1,3
476,483,0,212,1,1,1,2,2013,0,0,0,0,1,3,1,3
455,457,0,102,1,1,1,2,2107,0,0,1,0,1,3,1,3
469,466,0,147,1,1,1,2,2122,0,0,0,0,0,3,1,3
6358,6446,0,170,1,0,1,2,2270,0,1,0,0,1,7,1,3
440,442,0,200,1,1,1,2,2292,0,0,0,1,1,3,1,3
314,321,0,105,1,1,1,2,2533,0,1,0,0,0,2,1,3
435,440,0,139,1,1,1,2,2614,0,0,0,1,1,3,1,3
318,315,0,91,1,1,0,1,586,0,1,0,1,1,2,3,3
1012,1032,0,108,0,1,1,1,207,0,1,0,0,1,6,3,3
318,482,0,24,1,1,0,1,275,0,0,0,0,1,2,3,3
639,639,0,101,0,1,1,1,357,0,1,1,0,0,4,3,3
640,639,0,18,1,0,0,1,364,0,0,0,0,0,4,3,3
639,639,0,101,0,1,1,1,369,0,1,1,0,0,4,3,3
431,438,1,37,0,0,0,0,291,0,0,0,0,0,3,3,3
808,849,1,25,0,1,0,0,501,0,1,1,0,1,5,3,3
1023,1020,0,48,0,1,0,0,215,0,0,0,0,1,6,3,3
550,552,0,67,0,1,0,0,781,1,0,0,1,1,3,3,3
982,1208,1,83,0,1,0,0,987,0,1,0,1,1,5,3,3
29896,30168,0,177,0,1,1,1,2,0,1,1,0,1,7,3,3
11662,11612,0,34,1,1,0,1,21,0,1,0,0,1,7,3,3
888,894,1,48,1,1,0,1,1146,0,0,0,0,1,5,3,3
367,368,0,64,0,1,0,0,108,0,0,0,0,1,2,3,3
1038,1063,0,20,0,1,0,0,183,0,1,0,0,0,6,3,3
1029,1030,0,40,1,1,0,1,242,0,1,1,1,1,6,3,3
424,424,1,17,1,0,0,1,337,0,1,1,0,1,3,3,3
363,363,1,159,1,1,1,2,127,1,1,0,1,1,2,3,3
548,548,0,121,1,1,1,2,820,0,1,0,1,0,3,3,3
534,554,0,118,1,1,1,2,793,0,1,0,0,1,3,3,3
6806,12286,0,113,1,1,1,2,17,0,1,1,0,1,7,3,3
906,954,0,84,0,1,0,0,1101,0,1,0,0,1,5,3,3
641,648,0,65,1,1,0,1,367,0,1,0,0,1,4,3,3
8563,10258,0,30,0,1,0,0,29,0,0,0,0,1,7,3,3
9558,9617,0,101,0,1,1,1,32,0,0,0,0,1,7,3,3
962,958,0,45,0,0,0,0,1081,0,0,0,0,1,5,3,3
932,935,0,26,1,0,0,1,1099,0,1,1,1,1,5,3,3
1268,1341,0,62,0,1,0,0,993,0,0,0,0,1,7,3,3
368,371,0,68,0,1,0,0,131,0,1,1,1,1,2,3,3
859,856,1,27,1,0,0,1,494,0,1,0,0,1,5,3,3
422,422,0,63,0,1,0,0,346,0,1,1,0,1,3,3,3
643,648,1,93,0,1,0,0,936,1,1,0,0,1,4,3,3
539,544,0,33,0,1,0,0,816,0,0,1,0,1,3,3,3
457,458,0,25,0,0,0,0,281,0,0,0,0,1,3,3,3
1120,1180,0,65,0,1,0,0,998,0,0,0,0,0,6,3,3
692,731,0,153,1,1,1,2,902,0,1,0,0,1,4,3,3
663,658,0,18,0,0,0,0,924,0,0,0,0,1,4,3,3
355,354,0,55,0,1,0,0,1177,0,0,0,1,1,2,3,3
351,351,1,29,1,0,0,1,1193,0,1,0,0,1,2,3,3
381,381,1,17,1,1,0,1,1202,0,1,0,0,1,2,3,3
1543,1631,0,107,0,1,1,1,1256,0,0,0,0,1,7,3,3
1449,1456,0,63,1,1,0,1,1276,0,1,0,0,1,7,3,3
1243,1257,1,73,1,1,0,1,1340,0,1,0,0,1,7,3,3
1317,1312,0,166,0,1,1,1,1347,0,1,0,0,1,7,3,3
2381,2524,0,71,0,1,0,0,1358,0,1,0,0,1,7,3,3
2018,2023,1,102,0,1,1,1,1413,0,1,1,0,1,7,3,3
1853,1846,0,90,1,1,0,1,1441,1,1,0,0,1,7,3,3
423,432,0,137,0,0,1,1,1458,0,1,0,0,1,3,3,3
415,419,1,48,0,0,0,0,1468,0,0,0,1,1,3,3,3
575,641,0,49,0,1,0,0,1551,0,0,1,0,1,3,3,3
544,544,0,53,1,0,0,1,1656,0,0,0,0,1,3,3,3
395,400,1,7,1,0,0,1,1658,0,1,0,1,1,2,3,3
322,397,0,41,0,1,0,0,1722,0,0,0,0,1,2,3,3
393,391,0,36,1,1,0,1,1723,0,1,1,0,1,2,3,3
812,812,0,83,0,1,0,0,1777,0,0,0,0,0,5,3,3
781,782,0,70,0,1,0,0,1789,0,0,0,0,1,4,3,3
718,769,0,160,0,1,1,1,1802,0,1,0,0,1,4,3,3
750,801,0,42,1,0,0,1,1814,0,0,0,0,1,4,3,3
761,758,0,69,1,0,0,1,1819,0,1,0,0,1,4,3,3
1737,1800,0,75,1,1,0,1,1852,1,1,1,1,1,7,3,3
1827,1826,1,91,1,1,0,1,1854,0,1,0,1,1,7,3,3
1026,1495,0,46,0,1,0,0,1931,0,0,0,0,1,6,3,3
500,499,0,90,0,1,0,0,1957,0,0,0,0,1,3,3,3
497,498,0,72,0,0,0,0,1997,0,0,0,0,1,3,3,3
480,482,1,55,1,1,0,1,2025,0,0,0,0,1,3,3,3
473,476,0,84,0,1,0,0,2086,0,0,0,0,1,3,3,3
525,533,1,45,1,0,0,1,2149,0,0,0,0,1,3,3,3
336,336,0,118,0,0,1,1,2250,0,1,0,0,1,2,3,3
302,299,1,112,0,1,1,1,2263,0,0,1,1,1,2,3,3
975,991,1,94,1,0,0,1,2431,0,0,0,0,1,5,3,3
1000,1002,0,33,1,1,0,1,2439,0,1,1,0,1,5,3,3
732,735,1,19,1,0,0,1,2444,0,0,0,0,1,4,3,3
351,352,0,41,0,0,0,0,2462,0,0,0,0,1,2,3,3
318,329,0,9,0,1,0,0,2485,0,1,0,0,1,2,3,3
318,322,0,80,0,1,0,0,2528,0,1,0,0,1,2,3,3
465,471,0,75,0,1,0,0,2550,0,1,0,1,1,3,3,3
428,488,0,135,0,1,1,1,2571,0,0,0,1,1,3,3,3
508,528,0,105,1,1,1,2,2572,0,1,0,0,1,3,3,3
460,469,0,62,0,0,0,0,2580,0,1,0,0,1,3,3,3
445,448,0,47,0,1,0,0,2605,0,1,0,0,1,3,3,3
440,442,0,33,0,1,0,0,2613,0,1,0,0,0,3,3,3
455,459,0,10,0,1,0,0,2622,0,0,1,1,1,3,3,3
769,946,1,48,0,1,0,0,2656,0,1,0,0,1,4,3,3
891,945,0,47,0,1,0,0,2662,0,1,0,1,1,5,3,3
989,986,1,172,1,0,1,2,2677,0,0,0,1,1,5,3,3
904,906,0,52,1,1,0,1,2680,0,0,0,0,1,5,3,3
882,893,0,43,0,1,0,0,2700,0,1,1,0,1,5,3,3
802,864,0,37,1,1,0,1,2729,0,0,0,1,1,5,3,3
957,987,0,31,1,1,0,1,2732,0,1,0,0,1,5,3,3
837,834,0,115,1,0,1,2,2743,0,1,0,0,1,5,3,3
350,351,0,99,0,1,0,0,2752,0,0,0,0,1,2,3,3
2594,2594,0,33,1,1,0,1,2759,0,0,0,0,1,7,3,3
945,1088,0,110,0,1,1,1,2768,1,0,1,0,1,5,3,3
2239,2241,0,69,0,1,0,0,2778,0,0,0,0,1,7,3,3
571,572,0,54,1,1,0,1,2781,0,0,0,0,1,3,3,3
1269,1278,0,102,1,1,1,2,2795,0,1,0,1,1,7,3,3
1407,1419,0,125,0,1,1,1,2870,0,0,0,0,1,7,3,3
957,987,1,31,1,1,0,1,2895,0,1,0,0,1,5,3,3
1024,1026,0,155,1,1,1,2,2899,0,1,0,0,0,6,3,3
11443,11502,0,41,1,1,0,1,23,0,0,0,0,1,7,2,3
642,643,1,185,1,1,1,2,372,0,0,0,0,1,4,2,3
361,380,0,153,0,1,1,1,77,0,0,0,0,1,2,2,3
382,382,0,94,0,0,0,0,80,0,0,0,0,1,2,2,3
660,660,0,88,1,0,0,1,411,0,1,0,0,1,4,2,3
625,640,0,98,0,1,0,0,428,0,0,0,1,1,4,2,3
848,854,0,140,0,1,1,1,498,1,1,0,0,1,5,2,3
336,339,0,31,0,1,0,0,549,0,0,1,0,1,2,2,3
334,337,0,84,0,1,0,0,579,0,0,0,0,1,2,2,3
313,315,0,34,0,0,0,0,612,0,0,0,0,1,2,2,3
6094,6098,0,20,0,1,0,0,655,0,1,1,0,1,7,2,3
542,547,0,37,0,0,0,0,838,0,1,0,0,1,3,2,3
565,566,0,54,0,1,0,0,797,0,1,0,0,1,3,2,3
355,358,0,20,1,0,0,1,1161,0,1,0,0,1,2,2,3
414,423,0,24,0,1,0,0,1155,0,0,1,0,0,3,,3
1265,1282,1,79,1,1,0,1,960,0,0,0,0,1,7,2,3
1179,1396,0,61,0,1,0,0,1301,0,1,1,0,1,6,,3
380,394,1,81,1,1,0,1,1688,0,0,0,0,0,2,2,3
486,484,0,47,0,0,0,0,2004,0,0,0,0,1,3,2,3
531,532,0,66,0,0,0,0,2245,0,0,0,0,0,3,,3
322,323,0,45,0,1,0,0,2286,0,0,1,0,0,2,2,3
386,387,0,69,0,1,0,0,2327,0,0,0,0,1,2,2,3
467,476,0,56,0,1,0,0,2568,0,1,0,0,1,3,2,3
921,932,0,21,1,1,0,1,2674,0,0,0,0,0,5,2,3
718,901,0,99,0,1,0,0,2691,1,1,0,0,1,4,,3
892,889,0,71,0,1,0,0,2695,0,1,0,1,1,5,2,3
1093,1089,0,24,0,0,0,0,2825,0,0,0,0,1,6,2,3
993,1124,0,82,0,1,0,0,2876,0,1,0,0,1,5,2,3
965,1013,0,92,1,1,0,1,2897,0,1,1,1,1,5,2,3
3159,3171,1,214,1,1,1,2,713,0,1,1,1,1,7,2,6
342,359,0,150,0,1,1,1,1150,0,0,0,0,1,2,2,6
715,756,0,33,0,1,0,0,863,0,0,0,0,1,4,,6
1131,1177,0,104,0,0,1,1,1038,0,0,0,0,1,6,2,6
939,940,1,73,1,1,0,1,1091,0,0,0,0,1,5,,6
2129,2153,0,43,0,1,0,0,1389,0,0,0,0,1,7,2,6
437,438,1,59,1,1,0,1,2627,0,0,0,1,1,3,2,6
886,885,0,44,0,0,0,0,2698,0,0,0,0,0,5,2,6
325,326,0,49,0,1,0,0,2761,1,0,0,0,0,2,2,6
22779,22750,0,134,0,1,1,1,6,0,0,0,1,1,7,1,6
1107,1110,0,36,1,1,0,1,153,0,1,0,0,1,6,1,6
1130,1136,0,62,0,0,0,0,206,0,0,0,0,1,6,1,6
770,1031,0,61,0,1,0,0,208,0,1,0,1,1,4,1,6
1008,1010,1,31,1,1,0,1,226,0,0,0,1,1,6,1,6
636,643,0,100,0,0,1,1,354,0,1,1,1,1,4,1,6
573,647,0,206,1,1,1,2,406,0,0,0,1,1,3,1,6
602,608,0,24,1,0,0,1,435,0,0,0,0,1,4,1,6
870,887,0,50,0,1,0,0,478,0,1,1,1,1,5,1,6
794,843,0,43,1,1,0,1,516,0,1,1,0,1,4,1,6
314,316,1,36,1,1,0,1,565,0,0,0,0,1,2,1,6
3124,3114,0,31,1,0,0,1,715,0,0,0,0,1,7,1,6
321,321,0,40,0,0,0,0,605,0,0,0,0,1,2,1,6
306,307,0,45,1,1,0,1,629,0,0,0,0,1,2,1,6
371,373,0,28,1,0,0,1,89,0,0,0,0,1,2,1,6
370,369,0,28,0,1,0,0,105,1,0,1,0,1,2,1,6
691,692,0,143,1,1,1,2,384,0,0,0,0,0,4,1,6
875,876,1,38,1,0,0,1,479,0,0,0,0,1,5,1,6
316,317,0,60,1,1,0,1,552,0,0,0,1,1,2,1,6
321,325,0,16,1,1,0,1,627,0,0,0,0,1,2,1,6
3951,4133,0,29,0,1,0,0,673,0,1,0,0,1,7,1,6
3539,3557,1,18,1,1,0,1,693,0,0,0,0,1,7,1,6
3314,3306,1,26,1,1,0,1,705,0,0,0,0,0,7,1,6
662,661,0,78,0,0,0,0,900,1,0,0,0,1,4,1,6
582,579,0,37,0,0,0,0,783,0,0,0,0,1,3,1,6
664,675,0,136,1,1,1,2,869,0,1,0,0,1,4,1,6
1068,1115,0,92,0,1,0,0,1044,0,0,1,0,1,6,1,6
959,959,0,32,0,1,0,0,1071,0,0,0,0,1,5,1,6
647,651,0,68,1,1,0,1,946,0,1,1,0,1,4,1,6
968,990,0,109,1,1,1,2,1055,0,1,0,0,1,5,1,6
948,957,0,26,0,0,0,0,1072,0,0,0,0,1,5,1,6
829,947,1,96,1,1,0,1,1136,0,1,0,0,1,5,1,6
348,348,1,55,1,1,0,1,1206,0,0,0,0,1,2,1,6
346,348,1,14,1,1,0,1,1208,0,0,0,0,1,2,1,6
340,346,1,61,1,1,0,1,1244,0,1,0,1,1,2,1,6
348,346,0,34,1,0,0,1,1245,0,0,0,0,1,2,1,6
1448,1477,0,102,0,1,1,1,1269,0,0,0,0,1,7,1,6
1367,1374,0,39,1,1,0,1,1306,0,0,0,0,1,7,1,6
1689,1694,0,59,1,0,0,1,1323,0,0,0,0,1,7,1,6
1334,1332,0,47,1,0,0,1,1346,0,0,0,0,1,7,1,6
2416,2418,1,35,1,0,0,1,1354,0,0,0,0,1,7,1,6
2316,2438,0,114,0,1,1,1,1363,0,1,1,0,1,7,1,6
1906,1905,0,67,0,1,0,0,1428,0,0,0,0,1,7,1,6
422,423,0,39,1,0,0,1,1459,0,1,1,1,1,3,1,6
434,436,0,20,0,0,0,0,1467,0,1,0,0,1,3,1,6
373,427,0,98,0,1,0,0,1473,0,1,0,0,0,2,1,6
420,419,0,49,1,0,0,1,1498,0,0,0,0,1,3,1,6
405,413,0,220,0,1,1,1,1504,0,0,1,0,1,3,1,6
426,424,0,87,0,1,0,0,1508,0,0,0,0,1,3,1,6
670,682,0,135,1,0,1,2,1568,0,1,0,0,1,4,1,6
408,408,0,60,0,1,0,0,1667,0,0,0,0,1,3,1,6
366,433,0,164,0,1,1,1,1685,0,1,0,1,1,2,1,6
389,392,0,34,0,0,0,0,1714,0,0,0,0,1,2,1,6
384,387,0,27,1,0,0,1,1719,0,0,0,0,1,2,1,6
800,829,0,64,0,1,0,0,1771,0,0,0,0,1,4,1,6
794,794,0,43,0,0,0,0,1836,0,0,0,0,0,4,1,6
1761,1812,1,45,1,1,0,1,1851,0,0,0,0,1,7,1,6
1687,1797,0,84,1,1,0,1,1853,0,1,0,0,1,7,1,6
1673,2181,0,143,0,1,1,1,1861,0,0,0,0,1,7,1,6
1624,1774,0,69,1,1,0,1,1866,0,1,0,0,1,7,1,6
1468,1555,0,163,1,1,1,2,1920,0,0,1,0,1,7,1,6
1467,1466,0,37,0,0,0,0,1942,0,0,0,0,1,7,1,6
521,543,0,12,1,1,0,1,1954,1,1,1,1,1,3,1,6
544,552,1,35,0,1,0,0,2030,0,0,0,0,1,3,1,6
486,485,0,44,0,0,0,0,2059,0,0,0,0,1,3,1,6
468,478,1,117,1,1,1,2,2076,0,0,1,1,1,3,1,6
468,468,0,51,1,1,0,1,2104,0,0,0,0,0,3,1,6
479,481,0,112,1,1,1,2,2138,0,1,0,0,1,3,1,6
446,448,0,50,0,0,0,0,2144,0,0,0,0,0,3,1,6
536,539,0,136,0,1,1,1,2187,0,1,0,0,1,3,1,6
506,506,0,40,0,1,0,0,2243,0,0,0,0,1,3,1,6
743,757,0,165,1,1,1,2,2348,1,0,1,0,1,4,1,6
721,724,0,20,0,1,0,0,2350,0,1,0,0,1,4,1,6
705,763,0,62,1,1,0,1,2359,0,0,1,0,1,4,1,6
719,718,0,46,0,1,0,0,2387,0,0,0,0,1,4,1,6
367,368,0,194,1,1,1,2,2448,0,1,0,0,1,2,1,6
335,334,0,66,0,0,0,0,2464,0,0,0,0,1,2,1,6
328,330,0,68,1,1,0,1,2481,0,1,0,0,1,2,1,6
338,344,0,30,0,0,0,0,2498,0,0,0,0,1,2,1,6
489,488,0,20,0,1,0,0,2552,0,0,0,0,0,3,1,6
438,452,0,50,0,0,0,0,2581,0,0,0,0,1,3,1,6
437,485,0,218,1,0,1,2,2630,0,0,0,0,1,3,1,6
855,926,0,79,0,1,0,0,2683,0,1,0,1,1,5,1,6
307,306,0,51,0,1,0,0,2747,0,0,0,0,1,2,1,6
557,598,0,160,0,1,1,1,2767,0,0,0,0,1,3,1,6
870,867,0,31,1,1,0,1,2791,1,1,1,1,1,5,1,6
1055,1061,0,51,0,0,0,0,2861,0,1,1,0,1,6,1,6
1033,1070,0,36,0,1,0,0,182,0,1,1,0,1,6,3,6
579,629,0,55,0,0,0,0,392,0,0,0,0,1,3,3,6
7085,7065,0,100,1,1,1,2,649,1,1,1,1,1,7,3,6
16503,16769,0,58,0,1,0,0,10,0,0,0,0,1,7,3,6
10149,10078,0,172,1,1,1,2,28,0,1,0,0,1,7,3,6
847,844,0,21,0,1,0,0,500,0,0,0,0,1,5,3,6
1121,1168,0,39,0,1,0,0,210,0,0,0,0,1,6,3,6
365,366,1,30,0,1,0,0,116,0,1,0,1,1,2,3,6
385,385,0,26,0,0,0,0,141,0,1,0,0,1,2,3,6
821,821,0,31,0,0,0,0,545,0,0,0,0,0,5,3,6
646,645,1,20,0,0,0,0,363,0,1,0,0,1,4,3,6
837,835,0,68,0,1,0,0,523,0,0,0,0,1,5,3,6
503,550,0,71,0,1,0,0,255,0,0,0,0,1,3,3,6
2503,2550,0,154,1,1,1,2,514,0,1,0,1,1,7,3,6
3912,4082,1,137,1,1,1,2,680,0,1,1,1,1,7,3,6
3912,4082,1,137,1,1,1,2,681,0,1,1,1,1,7,3,6
3178,3162,0,56,0,1,0,0,711,0,0,0,0,1,7,3,6
540,541,0,31,0,1,0,0,818,1,0,1,0,1,3,3,6
556,555,1,135,1,1,1,2,778,0,0,0,0,1,3,3,6
645,652,0,33,0,1,0,0,927,0,0,0,0,1,4,3,6
537,538,0,119,1,0,1,2,829,0,0,0,0,0,3,3,6
924,932,1,117,1,0,1,2,1102,0,0,0,0,1,5,3,6
656,655,0,103,1,1,1,2,920,0,1,0,0,1,4,3,6
638,645,0,77,0,0,0,0,947,0,0,0,0,1,4,3,6
1153,1223,1,213,1,1,1,2,986,0,0,0,0,1,6,3,6
359,363,0,37,0,0,0,0,1181,0,0,0,0,1,2,3,6
351,353,0,57,0,1,0,0,1182,0,1,0,0,1,2,3,6
347,346,0,214,1,1,1,2,1211,0,1,0,1,1,2,3,6
336,340,1,49,0,0,0,0,1246,0,0,0,1,1,2,3,6
1401,1438,0,44,0,1,0,0,1257,0,1,1,0,1,7,3,6
1393,1390,0,122,1,1,1,2,1284,0,1,0,0,1,7,3,6
1153,1271,0,46,0,1,0,0,1330,1,0,0,0,1,6,3,6
1288,1295,1,100,1,1,1,2,1334,0,1,1,1,1,7,3,6
2411,2462,0,104,1,1,1,2,1362,0,0,0,0,1,7,3,6
2266,2305,0,23,0,1,0,0,1378,0,0,1,0,1,7,3,6
2056,2233,0,121,1,1,1,2,1421,0,1,0,0,1,7,3,6
433,433,0,32,0,1,0,0,1449,0,0,0,0,1,3,3,6
417,433,0,19,0,1,0,0,1503,0,0,0,0,0,3,3,6
425,432,1,188,1,1,1,2,1521,0,1,0,0,1,3,3,6
